Applicant_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income_Ratio,CIBIL_Score,Property_Area,Loan_Purpose,Bank_Balance,Previous_Default,Employment_Experience,EMI,Loan_Status
APP100704,44,Male,Married,Graduate,Self-Employed,261341.52,21778.46,132156.5,360,568,4,39.72,512,Urban,Business,35440.96,1,0,1770.17,Rejected
APP100705,46,Female,Unmarried,Graduate,Salaried,838684.52,69890.38,51756.8,180,755,0,0.76,773,Urban,Car,267271.33,0,8,531.79,Approved
APP100706,39,Female,Unmarried,Graduate,Salaried,1073627.94,89469.0,228951.92,300,733,1,4.66,742,Semiurban,Home,71207.74,0,5,2202.79,Approved
APP100707,48,Female,Unmarried,Not Graduate,Self-Employed,548388.17,45699.01,64157.36,360,790,1,2.12,746,Rural,Business,286602.96,0,30,490.46,Approved
APP100708,30,Female,Married,Graduate,Contract,117312.24,9776.02,62479.88,60,548,0,15.6,630,Semiurban,Business,25200.86,0,9,1524.9,Rejected
APP100709,25,Female,Unmarried,Graduate,Salaried,193787.61,16148.97,149782.21,180,545,1,24.94,525,Urban,Car,18935.57,0,2,2501.84,Rejected
APP100710,22,Male,Unmarried,Not Graduate,Salaried,179647.6,14970.63,101505.87,360,635,0,9.62,521,Rural,Car,53307.21,0,4,1439.46,Rejected
APP100711,59,Male,Unmarried,Graduate,Contract,368180.19,30681.68,211113.52,180,654,2,27.95,543,Urban,Car,41924.48,0,8,2884.38,Rejected
APP100712,31,Female,Married,Graduate,Self-Employed,975386.22,81282.18,142435.83,120,724,0,2.48,780,Rural,Personal,275639.78,0,14,2014.98,Approved
APP100713,30,Female,Married,Graduate,Salaried,689950.15,57495.85,96580.08,120,777,0,2.13,794,Urban,Education,289967.46,0,3,1226.79,Approved
APP100714,32,Male,Married,Graduate,Self-Employed,881427.44,73452.29,106698.44,360,733,1,2.23,756,Urban,Personal,217939.44,0,4,1009.77,Approved
APP100715,29,Female,Married,Not Graduate,Salaried,887120.41,73926.7,108991.66,180,761,0,1.46,723,Semiurban,Car,37127.79,0,9,1081.15,Approved
APP100716,57,Male,Unmarried,Graduate,Salaried,859252.57,71604.38,60906.99,360,766,1,1.4,774,Semiurban,Car,304987.95,0,1,515.78,Approved
APP100717,28,Female,Married,Not Graduate,Salaried,251742.9,20978.57,96292.76,180,630,4,31.79,522,Urban,Personal,39475.02,0,4,1411.12,Rejected
APP100718,26,Female,Unmarried,Not Graduate,Self-Employed,392174.65,32681.22,60729.55,240,518,4,14.16,594,Rural,Education,10389.07,0,2,801.14,Rejected
APP100719,29,Male,Married,Not Graduate,Self-Employed,1005323.41,83776.95,130845.06,180,753,0,1.66,803,Semiurban,Business,162108.36,0,13,1393.28,Approved
APP100720,41,Female,Unmarried,Graduate,Salaried,335240.84,27936.74,165834.95,300,483,0,9.77,594,Rural,Personal,17269.77,1,8,2728.93,Rejected
APP100721,34,Male,Unmarried,Graduate,Salaried,608916.15,50743.01,94625.63,120,751,1,3.84,764,Urban,Home,224867.6,0,1,1196.86,Approved
APP100722,24,Female,Married,Graduate,Salaried,204837.39,17069.78,106715.2,300,667,2,18.66,696,Rural,Car,9490.08,0,2,1304.29,Rejected
APP100723,49,Male,Unmarried,Graduate,Contract,947915.29,78992.94,36226.87,180,785,2,1.18,816,Urban,Education,48810.05,0,6,368.79,Approved
APP100724,19,Female,Unmarried,Not Graduate,Salaried,837984.18,69832.01,108265.9,84,772,1,5.23,759,Urban,Home,204591.75,0,2,1778.87,Approved
APP100725,31,Male,Married,Graduate,Salaried,698689.44,58224.12,26732.08,180,746,2,1.61,757,Rural,Car,176779.78,0,1,307.11,Approved
APP100726,29,Female,Married,Graduate,Salaried,1234602.98,102883.58,104081.5,120,727,1,2.72,731,Urban,Home,231823.71,0,3,1491.56,Approved
APP100727,42,Female,Married,Graduate,Salaried,1224337.43,102028.12,164618.94,240,731,0,1.57,767,Rural,Home,200061.7,0,4,1604.53,Approved
APP100728,40,Male,Married,Not Graduate,Salaried,890580.22,74215.02,154109.1,240,762,0,1.8,751,Rural,Business,215880.62,0,3,1334.0,Approved
APP100729,29,Male,Unmarried,Not Graduate,Contract,1127069.14,93922.43,237417.94,180,691,0,3.23,763,Semiurban,Personal,138014.62,0,2,3036.95,Approved
APP100730,36,Male,Married,Graduate,Salaried,866813.17,72234.43,124985.68,240,767,0,1.52,762,Semiurban,Education,278843.37,0,4,1100.32,Approved
APP100731,44,Male,Married,Not Graduate,Salaried,1019264.26,84938.69,75975.21,360,752,0,0.72,780,Semiurban,Education,228149.33,0,6,612.66,Approved
APP100732,28,Male,Married,Graduate,Contract,446206.84,37183.9,159149.21,360,515,1,9.43,588,Urban,Education,11554.79,0,8,2096.46,Rejected
APP100733,27,Male,Unmarried,Not Graduate,Salaried,233813.52,19484.46,158455.72,240,608,3,36.08,566,Semiurban,Personal,24633.44,0,0,2135.67,Rejected
APP100734,36,Male,Married,Graduate,Self-Employed,231558.54,19296.55,70155.31,240,585,1,9.34,470,Urban,Home,17052.9,0,5,1012.84,Rejected
APP100735,33,Male,Unmarried,Graduate,Contract,134228.71,11185.73,80236.2,360,646,1,18.9,572,Urban,Business,7092.56,0,1,1205.34,Rejected
APP100736,30,Male,Unmarried,Not Graduate,Salaried,250790.7,20899.23,164958.5,300,569,2,28.74,657,Urban,Personal,32970.09,0,0,2359.75,Rejected
APP100737,26,Male,Unmarried,Graduate,Salaried,1099981.58,91665.13,182837.07,60,712,0,4.25,778,Urban,Car,256257.46,0,9,3897.63,Approved
APP100738,25,Male,Unmarried,Graduate,Salaried,246797.2,20566.43,126526.69,120,571,2,32.74,597,Urban,Personal,19229.15,0,15,2287.63,Rejected
APP100739,35,Male,Married,Graduate,Salaried,898843.7,74903.64,115284.77,180,757,0,1.63,749,Semiurban,Car,111777.89,0,10,1221.65,Approved
APP100740,27,Male,Married,Not Graduate,Contract,181817.81,15151.48,169917.12,120,585,1,35.19,586,Urban,Car,11425.96,1,0,2857.72,Rejected
APP100741,46,Female,Married,Not Graduate,Salaried,170338.74,14194.9,114644.14,360,593,2,34.86,669,Rural,Personal,32875.6,0,6,1748.26,Rejected
APP100742,36,Female,Married,Not Graduate,Salaried,416880.81,34740.07,123481.38,84,601,3,25.75,592,Urban,Car,17759.09,0,13,2567.18,Rejected
APP100743,32,Male,Married,Not Graduate,Salaried,68843.32,5736.94,58508.89,240,685,0,11.58,484,Rural,Business,39574.18,0,0,664.35,Rejected
APP100744,37,Male,Unmarried,Graduate,Salaried,1141846.73,95153.89,105565.38,300,749,1,2.16,788,Semiurban,Home,217699.58,0,0,1074.21,Approved
APP100745,43,Male,Unmarried,Not Graduate,Salaried,202324.9,16860.41,132866.45,180,635,2,37.3,610,Rural,Business,33460.05,0,4,2117.12,Rejected
APP100746,22,Male,Unmarried,Not Graduate,Self-Employed,285647.71,23803.98,156294.74,360,620,3,33.67,653,Rural,Business,34055.4,0,4,2287.83,Rejected
APP100747,27,Female,Married,Graduate,Salaried,267641.12,22303.43,272676.68,180,643,2,62.07,654,Urban,Business,13317.81,0,9,4176.25,Rejected
APP100748,33,Female,Married,Graduate,Self-Employed,274129.7,22844.14,126230.12,180,626,2,21.7,540,Urban,Personal,25006.21,1,1,1831.37,Rejected
APP100749,27,Female,Unmarried,Graduate,Self-Employed,244828.72,20402.39,137844.68,180,718,2,21.16,704,Semiurban,Car,13932.27,0,18,1514.83,Rejected
APP100750,44,Male,Unmarried,Graduate,Salaried,221878.75,18489.9,142895.65,360,656,4,43.02,624,Urban,Personal,2276.5,0,0,1775.87,Rejected
APP100751,30,Male,Unmarried,Graduate,Salaried,213363.65,17780.3,51080.12,360,611,1,6.6,616,Urban,Personal,34962.98,0,1,701.06,Rejected
APP100752,28,Male,Married,Graduate,Salaried,173744.22,14478.68,60000.39,180,542,4,28.69,615,Rural,Business,15985.76,0,11,1043.4,Rejected
APP100753,27,Female,Married,Graduate,Contract,1046300.36,87191.7,123796.17,180,760,0,1.43,812,Semiurban,Car,122986.52,0,3,1246.83,Approved
APP100754,27,Male,Married,Graduate,Contract,74489.8,6207.48,56233.58,180,571,3,57.23,702,Semiurban,Car,46356.07,1,6,861.76,Rejected
APP100755,35,Female,Married,Graduate,Contract,165441.88,13786.82,125003.02,300,644,5,83.42,701,Urban,Education,28684.02,0,6,1713.92,Rejected
APP100756,25,Female,Married,Graduate,Salaried,1067702.31,88975.19,177698.19,300,749,1,3.62,752,Urban,Car,232037.16,0,10,1693.81,Approved
APP100757,27,Female,Unmarried,Not Graduate,Contract,331053.61,27587.8,208871.56,120,588,1,28.12,617,Semiurban,Business,24906.13,1,7,3788.43,Rejected
APP100758,24,Male,Married,Graduate,Self-Employed,702330.04,58527.5,111333.9,84,736,0,3.31,797,Semiurban,Business,117863.16,0,6,1936.35,Approved
APP100759,33,Male,Married,Not Graduate,Self-Employed,1016850.95,84737.58,202031.68,120,798,1,5.2,737,Rural,Personal,177749.08,0,0,2451.94,Approved
APP100760,34,Male,Unmarried,Graduate,Salaried,718088.91,59840.74,98389.42,180,792,0,1.57,761,Semiurban,Home,207793.39,0,3,942.26,Approved
APP100761,33,Male,Unmarried,Graduate,Salaried,332544.75,27712.06,218708.96,120,605,1,26.43,665,Semiurban,Home,3350.59,0,1,3727.71,Rejected
APP100762,46,Female,Married,Graduate,Salaried,814963.32,67913.61,141063.87,180,795,0,2.13,763,Semiurban,Business,243908.44,0,11,1446.07,Approved
APP100763,27,Male,Married,Graduate,Salaried,409864.76,34155.4,312556.56,240,666,1,21.36,582,Semiurban,Education,7770.24,0,0,3469.81,Rejected
APP100764,36,Male,Unmarried,Not Graduate,Salaried,350683.05,29223.59,291398.45,360,562,0,14.56,630,Semiurban,Business,23948.2,0,0,4254.57,Rejected
APP100765,19,Female,Unmarried,Graduate,Contract,135606.64,11300.55,60037.51,120,503,0,9.06,544,Semiurban,Business,0.0,0,1,1023.76,Rejected
APP100766,29,Female,Married,Not Graduate,Salaried,890303.1,74191.92,54967.23,240,823,0,0.64,804,Urban,Personal,2301.26,0,0,477.69,Approved
APP100767,39,Female,Married,Graduate,Salaried,192741.4,16061.78,78056.45,240,557,4,34.57,619,Urban,Car,46068.57,1,2,1139.78,Rejected
APP100768,37,Female,Married,Not Graduate,Salaried,407980.7,33998.39,338635.14,60,535,4,133.64,578,Rural,Car,26967.01,0,3,8750.11,Rejected
APP100769,54,Female,Married,Graduate,Salaried,979662.77,81638.56,149299.76,180,746,3,9.04,768,Rural,Business,353669.69,0,11,1728.31,Approved
APP100770,44,Female,Unmarried,Not Graduate,Contract,229436.96,19119.75,105163.0,180,744,3,23.83,629,Urban,Car,10384.48,0,5,1157.89,Rejected
APP100771,18,Male,Married,Graduate,Salaried,282256.05,23521.34,202391.75,300,567,0,12.45,540,Semiurban,Home,21581.51,0,2,2928.54,Rejected
APP100772,42,Male,Married,Graduate,Salaried,955860.07,79655.01,157051.09,240,756,1,3.19,776,Semiurban,Education,226387.11,0,0,1495.49,Approved
APP100773,27,Male,Married,Graduate,Salaried,212786.55,17732.21,146003.06,360,602,1,21.82,665,Semiurban,Car,11005.26,0,14,2226.22,Rejected
APP100774,33,Female,Unmarried,Not Graduate,Self-Employed,1117617.42,93134.78,237883.43,360,759,2,4.92,801,Semiurban,Education,215739.66,0,3,1989.44,Approved
APP100775,45,Male,Unmarried,Graduate,Self-Employed,477252.76,39771.06,179259.18,240,639,3,27.02,667,Semiurban,Personal,23679.15,1,0,2411.12,Rejected
APP100776,41,Female,Married,Not Graduate,Salaried,313804.39,26150.37,201213.61,120,700,2,30.12,552,Semiurban,Home,30291.31,1,1,2841.19,Rejected
APP100777,30,Male,Unmarried,Not Graduate,Contract,916000.45,76333.37,139144.04,300,797,0,1.63,765,Rural,Business,273196.43,0,3,1246.61,Approved
APP100778,30,Male,Unmarried,Graduate,Salaried,1011627.89,84302.32,110033.22,300,754,1,2.21,813,Semiurban,Education,41572.86,0,1,896.89,Approved
APP100779,45,Male,Married,Graduate,Contract,336458.48,28038.21,126919.56,240,543,1,12.94,505,Rural,Business,0.0,1,2,1843.74,Rejected
APP100780,27,Male,Married,Graduate,Salaried,375288.9,31274.07,309706.28,360,711,7,70.76,622,Urban,Business,37352.06,0,11,2890.09,Rejected
APP100781,45,Male,Married,Graduate,Salaried,259242.11,21603.51,105990.91,240,609,0,6.51,554,Semiurban,Home,21822.55,1,3,1407.04,Rejected
APP100782,28,Male,Married,Not Graduate,Salaried,929192.8,77432.73,157790.24,360,754,0,1.65,740,Urban,Home,157722.24,0,11,1276.48,Approved
APP100783,32,Female,Married,Not Graduate,Salaried,1080523.26,90043.61,216879.24,240,787,1,3.92,751,Urban,Business,202027.42,0,0,1826.33,Approved
APP100784,53,Male,Married,Graduate,Salaried,960591.06,80049.26,205512.39,360,777,0,2.09,782,Semiurban,Business,11322.87,0,3,1671.43,Approved
APP100785,37,Male,Unmarried,Graduate,Salaried,1053621.18,87801.76,191998.02,360,751,0,1.69,769,Urban,Personal,70092.77,0,4,1479.88,Approved
APP100786,36,Female,Married,Graduate,Salaried,286245.09,23853.76,225479.32,180,617,2,39.22,593,Urban,Education,33639.31,0,2,3897.58,Rejected
APP100787,27,Male,Unmarried,Graduate,Salaried,203452.42,16954.37,139914.62,360,585,1,22.42,518,Rural,Home,19210.94,0,2,1844.7,Rejected
APP100788,35,Female,Unmarried,Not Graduate,Salaried,958564.51,79880.38,142552.2,240,758,1,2.76,795,Semiurban,Business,353907.24,0,1,1273.16,Approved
APP100789,41,Male,Married,Not Graduate,Salaried,773224.95,64435.41,139518.27,180,773,0,2.31,729,Urban,Car,290774.88,0,13,1491.45,Approved
APP100790,31,Female,Married,Not Graduate,Salaried,195309.4,16275.78,209813.93,240,621,1,29.91,607,Semiurban,Car,41711.01,0,0,3035.77,Rejected
APP100791,40,Female,Unmarried,Not Graduate,Salaried,232598.69,19383.22,138314.98,300,562,3,43.48,583,Semiurban,Car,13832.4,1,0,1943.31,Rejected
APP100792,44,Male,Unmarried,Not Graduate,Salaried,267153.81,22262.82,195284.84,240,706,3,25.72,620,Urban,Car,8922.71,0,1,1931.67,Rejected
APP100793,28,Male,Married,Graduate,Salaried,265121.62,22093.47,100365.33,360,609,0,5.8,618,Semiurban,Personal,30457.74,0,3,1282.28,Rejected
APP100794,28,Male,Married,Graduate,Self-Employed,166187.37,13848.95,96276.65,360,548,2,32.41,678,Semiurban,Business,9265.52,0,9,1458.48,Rejected
APP100795,36,Female,Married,Graduate,Contract,82404.4,6867.03,53814.83,240,550,1,18.69,645,Semiurban,Education,24197.32,1,1,779.66,Rejected
APP100796,18,Female,Unmarried,Graduate,Salaried,240256.41,20021.37,200892.58,180,552,2,51.65,643,Urban,Home,4635.61,0,1,3208.91,Rejected
APP100797,32,Male,Married,Not Graduate,Contract,261091.74,21757.65,190592.73,180,643,1,26.33,593,Urban,Business,0.0,0,0,3148.41,Rejected
APP100798,26,Male,Unmarried,Graduate,Contract,353838.6,29486.55,329736.5,180,600,3,80.22,601,Semiurban,Business,11568.59,1,11,5503.08,Rejected
APP100799,33,Male,Married,Graduate,Salaried,291211.09,24267.59,134016.12,60,593,1,30.81,587,Urban,Personal,0.0,0,0,3508.13,Rejected
APP100800,28,Male,Married,Graduate,Self-Employed,226198.09,18849.84,204315.17,120,563,1,40.26,625,Urban,Home,6191.25,0,8,3855.52,Rejected
APP100801,38,Male,Married,Graduate,Contract,210470.72,17539.23,101127.42,240,587,3,28.43,649,Urban,Car,25284.32,0,4,1531.96,Rejected
APP100802,27,Female,Married,Not Graduate,Salaried,335722.8,27976.9,117612.06,180,583,2,21.12,558,Semiurban,Car,28740.01,0,2,1844.38,Rejected
APP100803,38,Male,Married,Graduate,Self-Employed,71095.48,5924.62,24200.78,180,521,3,26.53,557,Semiurban,Education,11583.23,0,3,371.74,Rejected
APP100804,33,Female,Married,Graduate,Salaried,475006.51,39583.88,49455.92,180,768,0,1.26,718,Urban,Education,173939.68,0,3,497.65,Approved
APP100805,38,Male,Married,Graduate,Salaried,822684.77,68557.06,132909.13,180,859,1,3.11,822,Urban,Home,267786.91,0,7,1329.95,Approved
APP100806,41,Male,Unmarried,Graduate,Salaried,180371.39,15030.95,178281.9,240,654,2,34.28,665,Semiurban,Personal,8972.57,1,11,2204.28,Rejected
APP100807,20,Male,Unmarried,Not Graduate,Salaried,560429.57,46702.46,107476.56,180,699,0,3.14,755,Semiurban,Home,127774.26,0,6,1465.27,Approved
APP100808,32,Female,Married,Not Graduate,Self-Employed,50000.0,4166.67,33901.72,360,468,4,56.38,600,Urban,Education,28431.38,1,1,536.39,Rejected
APP100809,33,Female,Unmarried,Graduate,Salaried,850327.21,70860.6,168076.58,240,737,0,2.46,759,Semiurban,Business,182115.85,0,3,1741.33,Approved
APP100810,35,Male,Married,Graduate,Contract,332722.48,27726.87,205625.26,84,587,1,28.27,596,Urban,Home,13685.21,0,0,4250.74,Rejected
APP100811,40,Male,Married,Graduate,Salaried,946549.27,78879.11,146426.75,180,736,1,4.59,706,Urban,Car,126161.85,0,3,1669.35,Approved
APP100812,31,Female,Married,Graduate,Salaried,195923.66,16326.97,106030.19,240,675,2,21.38,564,Semiurban,Car,32274.71,1,2,1199.89,Rejected
APP100813,27,Female,Married,Graduate,Salaried,59188.76,4932.4,41176.73,240,671,5,57.11,572,Urban,Car,12705.11,0,0,504.48,Rejected
APP100814,32,Male,Married,Graduate,Contract,145811.31,12150.94,99450.87,240,644,3,57.63,604,Semiurban,Business,14276.25,1,6,1581.77,Rejected
APP100815,27,Female,Unmarried,Graduate,Salaried,327846.2,27320.52,207532.38,180,595,2,28.07,609,Urban,Personal,7663.92,0,5,3357.4,Rejected
APP100816,27,Male,Unmarried,Not Graduate,Salaried,229470.75,19122.56,207273.93,240,628,4,94.99,549,Rural,Business,30113.72,1,2,3439.09,Rejected
APP100817,36,Male,Married,Graduate,Salaried,193945.89,16162.16,128192.84,120,604,3,68.25,627,Urban,Business,34608.28,1,6,2448.4,Rejected
APP100818,30,Female,Unmarried,Graduate,Salaried,830703.66,69225.31,124842.89,180,739,1,3.68,793,Urban,Education,168783.64,0,9,1353.02,Approved
APP100819,45,Male,Married,Graduate,Self-Employed,172844.49,14403.71,67258.1,360,631,4,32.38,519,Urban,Personal,33430.93,0,1,1043.84,Rejected
APP100820,52,Male,Married,Graduate,Salaried,811973.6,67664.47,109799.91,360,743,0,1.63,784,Urban,Education,139744.89,0,3,1104.91,Approved
APP100821,26,Female,Unmarried,Graduate,Self-Employed,171543.3,14295.28,126776.2,180,598,4,48.87,652,Semiurban,Home,69285.86,1,0,2027.73,Rejected
APP100822,32,Female,Unmarried,Graduate,Salaried,342424.6,28535.38,194676.46,84,500,5,87.56,589,Semiurban,Education,17196.84,1,16,3766.3,Rejected
APP100823,31,Male,Married,Graduate,Salaried,458642.17,38220.18,230336.47,180,543,2,23.88,574,Rural,Car,29661.48,1,14,3573.49,Rejected
APP100824,32,Male,Married,Graduate,Self-Employed,1109613.43,92467.79,157670.71,180,749,0,1.9,749,Semiurban,Business,207609.26,0,5,1761.12,Approved
APP100825,28,Male,Unmarried,Not Graduate,Salaried,82982.18,6915.18,46247.11,180,580,2,32.49,545,Urban,Car,5507.87,0,0,765.64,Rejected
APP100826,40,Female,Married,Not Graduate,Salaried,302910.4,25242.53,196537.62,180,572,2,32.55,583,Semiurban,Home,40209.3,0,15,3151.18,Rejected
APP100827,32,Male,Married,Graduate,Salaried,893075.71,74422.98,101546.37,360,775,0,1.01,751,Urban,Car,320522.29,0,1,748.66,Approved
APP100828,28,Female,Married,Graduate,Self-Employed,788286.58,65690.55,109959.84,240,777,0,1.43,749,Rural,Home,191091.65,0,1,936.67,Approved
APP100829,30,Female,Married,Graduate,Self-Employed,316896.45,26408.04,172955.13,180,571,2,21.96,535,Semiurban,Personal,19764.68,0,1,2560.64,Rejected
APP100830,18,Female,Unmarried,Not Graduate,Salaried,1039445.5,86620.46,75860.24,300,807,1,1.37,801,Urban,Home,185751.22,0,0,681.11,Approved
APP100831,44,Female,Married,Graduate,Salaried,50000.0,4166.67,20776.76,240,608,1,12.31,486,Urban,Home,34517.18,0,7,291.98,Rejected
APP100832,39,Female,Married,Graduate,Salaried,225152.14,18762.68,175769.46,240,641,3,65.28,602,Urban,Personal,23026.86,0,1,2791.59,Rejected
APP100833,24,Female,Married,Graduate,Salaried,610282.16,50856.85,112156.49,240,743,1,4.63,723,Urban,Home,207445.34,0,4,1137.54,Approved
APP100834,38,Male,Married,Graduate,Self-Employed,990076.47,82506.37,73726.8,240,746,2,2.34,822,Semiurban,Education,311261.05,0,7,750.42,Approved
APP100835,44,Female,Married,Not Graduate,Salaried,289748.22,24145.68,132504.73,60,579,0,13.77,556,Urban,Business,6812.77,0,12,3325.87,Rejected
APP100836,25,Male,Unmarried,Graduate,Self-Employed,227465.19,18955.43,200574.74,120,611,1,33.37,516,Urban,Education,17313.45,1,3,3694.39,Rejected
APP100837,33,Female,Married,Not Graduate,Self-Employed,171199.01,14266.58,105919.68,180,625,2,34.04,526,Urban,Education,30984.82,0,5,1847.6,Rejected
APP100838,28,Female,Married,Not Graduate,Salaried,316948.54,26412.38,307841.19,240,495,6,101.62,589,Rural,Business,21026.95,1,0,4870.33,Rejected
APP100839,58,Male,Unmarried,Graduate,Contract,206730.4,17227.53,152273.11,84,625,4,83.28,590,Urban,Business,27397.01,0,25,3028.54,Rejected
APP100840,28,Female,Unmarried,Not Graduate,Self-Employed,314591.2,26215.93,264690.7,180,504,0,16.56,685,Urban,Education,2495.18,1,13,4340.68,Rejected
APP100841,44,Male,Unmarried,Not Graduate,Salaried,181633.96,15136.16,107673.46,240,564,1,23.11,434,Urban,Business,0.0,1,9,1635.4,Rejected
APP100842,28,Male,Married,Graduate,Salaried,76698.62,6391.55,38760.67,240,577,7,73.71,586,Urban,Education,3209.14,1,3,657.71,Rejected
APP100843,36,Male,Unmarried,Not Graduate,Self-Employed,507433.03,42286.09,103660.24,84,751,0,3.91,782,Semiurban,Education,125193.37,0,1,1654.53,Approved
APP100844,34,Female,Married,Graduate,Contract,215819.17,17984.93,189644.7,360,560,2,46.37,702,Urban,Home,36708.39,0,0,3142.97,Rejected
APP100845,33,Male,Unmarried,Graduate,Self-Employed,292537.31,24378.11,204723.84,360,563,0,11.86,579,Urban,Education,10166.86,0,0,2892.12,Rejected
APP100846,47,Female,Unmarried,Graduate,Self-Employed,283990.49,23665.87,209539.94,180,593,4,50.42,583,Semiurban,Home,46594.76,0,4,3384.72,Rejected
APP100847,20,Male,Married,Graduate,Salaried,1091110.36,90925.86,157781.39,60,747,0,3.84,731,Urban,Personal,184147.39,1,2,3490.81,Approved
APP100848,32,Female,Married,Graduate,Salaried,195046.22,16253.85,85497.97,300,574,1,13.59,720,Urban,Personal,13395.11,0,1,1197.41,Rejected
APP100849,22,Female,Married,Not Graduate,Self-Employed,874901.76,72908.48,100505.48,240,761,1,2.44,721,Urban,Personal,205828.63,0,0,871.49,Approved
APP100850,33,Female,Married,Graduate,Salaried,779083.85,64923.65,198625.39,300,748,0,3.01,733,Urban,Car,266609.31,0,4,1955.85,Approved
APP100851,49,Male,Married,Graduate,Self-Employed,253178.39,21098.2,97111.22,240,571,2,14.78,563,Semiurban,Business,7117.34,0,3,1340.81,Rejected
APP100852,48,Male,Unmarried,Graduate,Contract,282933.57,23577.8,229584.96,180,618,4,51.34,572,Urban,Education,29226.33,0,1,3417.05,Rejected
APP100853,27,Male,Married,Graduate,Salaried,953768.54,79480.71,83836.95,300,736,0,1.06,751,Rural,Home,108340.94,0,4,839.67,Approved
APP100854,38,Male,Unmarried,Graduate,Salaried,870982.19,72581.85,170095.24,180,768,0,2.32,738,Semiurban,Business,141175.21,0,3,1687.38,Approved
APP100855,43,Female,Married,Graduate,Salaried,730915.76,60909.65,101762.74,360,766,1,2.26,793,Urban,Home,143776.96,0,0,832.38,Approved
APP100856,34,Female,Unmarried,Not Graduate,Salaried,261277.07,21773.09,225539.57,180,698,1,27.49,651,Urban,Home,0.0,1,0,2765.06,Rejected
APP100857,27,Male,Married,Graduate,Self-Employed,902865.81,75238.82,177968.43,180,739,2,6.28,776,Semiurban,Personal,201020.58,0,1,2112.28,Approved
APP100858,30,Female,Married,Graduate,Salaried,804191.5,67015.96,173490.8,120,730,0,3.53,769,Rural,Home,223160.06,0,8,2364.92,Approved
APP100859,41,Female,Married,Graduate,Salaried,235613.57,19634.46,106978.58,180,619,2,22.19,630,Semiurban,Car,35437.86,0,4,1832.51,Rejected
APP100860,38,Male,Unmarried,Graduate,Salaried,781241.36,65103.45,29080.89,180,814,0,0.47,826,Urban,Personal,292583.14,0,7,308.98,Approved
APP100861,23,Male,Married,Graduate,Salaried,818544.53,68212.04,66220.52,240,778,0,0.82,751,Urban,Business,206795.85,0,15,557.55,Approved
APP100862,38,Female,Unmarried,Graduate,Salaried,842183.74,70181.98,146363.96,60,768,1,7.3,713,Semiurban,Education,214386.84,0,11,2986.79,Approved
APP100863,35,Male,Unmarried,Graduate,Contract,335375.97,27948.0,185607.01,180,651,3,35.8,646,Urban,Business,33625.34,0,6,2547.18,Rejected
APP100864,43,Male,Married,Graduate,Salaried,1066052.13,88837.68,191676.64,120,739,1,5.29,777,Semiurban,Business,140222.25,0,6,2583.49,Approved
APP100865,34,Female,Married,Graduate,Salaried,243250.91,20270.91,60813.82,240,549,2,14.43,691,Urban,Personal,41955.23,0,4,973.74,Rejected
APP100866,31,Female,Married,Graduate,Salaried,938236.05,78186.34,163753.96,120,688,0,3.14,680,Urban,Car,234533.29,0,0,2453.87,Approved
APP100867,43,Female,Married,Graduate,Salaried,774429.14,64535.76,92779.79,300,754,2,3.12,741,Semiurban,Education,98878.35,0,0,823.03,Approved
APP100868,39,Female,Unmarried,Graduate,Contract,1088814.19,90734.52,106435.67,240,755,0,1.13,778,Urban,Car,208887.07,0,1,1026.8,Approved
APP100869,43,Male,Unmarried,Graduate,Self-Employed,708803.67,59066.97,124812.6,360,773,0,1.78,779,Urban,Education,177588.14,0,2,1052.63,Approved
APP100870,43,Male,Married,Graduate,Self-Employed,364532.43,30377.7,222734.83,180,652,2,29.55,548,Urban,Home,18139.09,1,2,2822.49,Rejected
APP100871,38,Female,Married,Graduate,Salaried,881150.27,73429.19,144557.79,120,749,1,5.41,806,Urban,Business,295778.25,0,2,1936.34,Approved
APP100872,27,Female,Married,Not Graduate,Salaried,459034.36,38252.86,354212.59,240,589,4,50.99,691,Rural,Business,18407.95,0,5,5284.01,Rejected
APP100873,47,Male,Unmarried,Graduate,Self-Employed,262943.29,21911.94,125876.7,300,532,2,31.46,546,Rural,Education,36596.9,0,0,2088.63,Rejected
APP100874,40,Female,Married,Graduate,Salaried,308991.72,25749.31,199274.91,240,618,1,25.47,648,Urban,Car,19541.1,1,6,3211.98,Rejected
APP100875,40,Female,Unmarried,Graduate,Self-Employed,283014.99,23584.58,236087.19,360,507,3,40.03,570,Urban,Education,26692.34,0,2,3224.57,Rejected
APP100876,31,Female,Married,Not Graduate,Salaried,795882.39,66323.53,89185.81,84,775,0,2.17,729,Semiurban,Personal,89473.38,0,3,1436.67,Approved
APP100877,42,Male,Married,Not Graduate,Salaried,259148.0,21595.67,97677.03,180,717,6,27.46,650,Urban,Business,17750.51,1,14,1145.12,Rejected
APP100878,30,Male,Unmarried,Not Graduate,Salaried,906280.51,75523.38,188324.28,120,750,0,3.23,761,Urban,Car,26306.77,0,4,2441.55,Approved
APP100879,49,Male,Unmarried,Not Graduate,Salaried,714927.33,59577.28,121263.05,240,749,0,2.14,703,Urban,Business,51704.7,0,6,1275.7,Approved
